Complaint ID,Date received,Product,Sub-product,Issue,Company public response,Company,State,ZIP code,Consumer consent provided?,Submitted via,Date sent to company,Timely response?,Consumer disputed?,Company response to consumer
2152611,10/8/2016,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",Yes,WELLS FARGO & COMPANY,TX,77005,Consent provided,Web,10/8/2016,Yes,No,Closed with monetary relief
2151913,10/7/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",No,JPMORGAN CHASE & CO.,TX,77429,Consent not provided,Web,10/7/2016,Yes,Yes,Closed with explanation
2151722,10/7/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,78613,Consent provided,Web,10/7/2016,Yes,No,Closed with explanation
2151706,10/7/2016,Mortgage,FHA mortgage,Credit decision / Underwriting,Yes,AMERISAVE MORTGAGE CORPORATION,TX,75019,Consent provided,Web,10/7/2016,Yes,No,Closed with explanation
2151746,10/7/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,JPMORGAN CHASE & CO.,TX,77493,Consent provided,Web,10/7/2016,Yes,No,Closed with explanation
2150753,10/7/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,WELLS FARGO & COMPANY,TX,78254,Consent provided,Web,10/7/2016,Yes,No,Closed with explanation
2147711,10/6/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,75002,Consent provided,Web,10/6/2016,Yes,Yes,Closed with explanation
2149742,10/6/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,75052,Consent provided,Web,10/6/2016,Yes,No,Closed with explanation
2147666,10/5/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",No,"Fay Servicing, LLC",TX,77450,Consent provided,Web,10/5/2016,Yes,Yes,Closed with explanation
2144132,10/4/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,U.S. BANCORP,TX,77373,Consent not provided,Web,10/6/2016,Yes,No,Closed with non-monetary relief
2144652,10/4/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Yes,"SELECT PORTFOLIO SERVICING, INC.",TX,75077,Consent not provided,Web,10/7/2016,Yes,Yes,Closed with explanation
2144932,10/4/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,"LoanCare, LLC",TX,78641,Consent provided,Web,10/4/2016,Yes,No,Closed with explanation
2141173,10/3/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,77015,Unknown,Phone,10/3/2016,Yes,No,Closed with explanation
2144271,10/3/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,Ditech Financial LLC,TX,75007,Consent provided,Web,10/3/2016,Yes,No,Closed with explanation
2140790,10/3/2016,Mortgage,Conventional fixed mortgage,Settlement process and costs,No,PNC Bank N.A.,TX,77008,Consent not provided,Web,10/5/2016,Yes,No,Closed with explanation
2143407,10/3/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,Ditech Financial LLC,TX,77573,Consent provided,Web,10/3/2016,Yes,No,Closed with explanation
2139865,10/2/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,WELLS FARGO & COMPANY,TX,76123,Consent provided,Web,10/2/2016,Yes,No,Closed with explanation
2143010,10/2/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,Ditech Financial LLC,TX,77586,Consent provided,Web,10/2/2016,Yes,No,Closed with explanation
2141601,10/2/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,Freedom Mortgage Company,TX,78613,Consent not provided,Web,10/2/2016,Yes,No,Closed with explanation
2142138,10/1/2016,Mortgage,FHA mortgage,"Application, originator, mortgage broker",No,"Paramount GR Holdings, LLC",TX,76063,Consent provided,Web,10/28/2016,Yes,No,Closed with monetary relief
2138599,9/29/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,77070,Consent provided,Web,9/29/2016,Yes,No,Closed with explanation
2136459,9/29/2016,Mortgage,FHA mortgage,"Application, originator, mortgage broker",Yes,WELLS FARGO & COMPANY,TX,77346,Consent provided,Web,9/29/2016,Yes,No,Closed with explanation
2139085,9/29/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",No,"CARRINGTON MORTGAGE SERVICES, LLC",TX,75233,Consent not provided,Web,9/29/2016,Yes,No,Closed with explanation
2139201,9/29/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,76227,Consent provided,Web,9/29/2016,Yes,No,Closed with explanation
2139595,9/29/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,Freedom Mortgage Company,TX,77303,Consent not provided,Web,9/29/2016,Yes,No,Closed with explanation
2136906,9/28/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,79938,Consent not provided,Web,9/28/2016,Yes,No,Closed with non-monetary relief
2137274,9/28/2016,Mortgage,FHA mortgage,"Application, originator, mortgage broker",Yes,WELLS FARGO & COMPANY,TX,77053,Consent not provided,Web,9/28/2016,Yes,No,Closed with explanation
2134439,9/27/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,77044,Unknown,Phone,9/27/2016,Yes,Yes,Closed with explanation
2134626,9/27/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,"Eagle Home Mortgage, LLC",TX,77406,Consent not provided,Web,9/27/2016,Yes,No,Closed with explanation
2135125,9/27/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,76262,Consent provided,Web,9/27/2016,Yes,Yes,Closed with explanation
2134315,9/27/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,WELLS FARGO & COMPANY,TX,78745,Consent provided,Web,9/29/2016,Yes,No,Closed with explanation
2130012,9/26/2016,Mortgage,Conventional fixed mortgage,Settlement process and costs,No,Movement Mortgage LLC,TX,76028,Consent not provided,Web,9/26/2016,Yes,No,Closed with monetary relief
2132095,9/26/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,"Dovenmuehle Mortgage, Inc.",TX,76087,Consent provided,Web,9/26/2016,Yes,Yes,Closed with explanation
2131279,9/26/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,PHH Mortgage Services Corporation,TX,75218,Consent provided,Web,9/26/2016,Yes,No,Closed with explanation
2132587,9/26/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,Ditech Financial LLC,TX,78744,Consent provided,Web,9/26/2016,Yes,No,Closed with explanation
2132179,9/26/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,"Dovenmuehle Mortgage, Inc.",TX,76226,Consent provided,Web,9/26/2016,Yes,Yes,Closed with explanation
2131108,9/26/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,78254,Consent not provided,Web,9/28/2016,Yes,No,Closed with explanation
2130101,9/24/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,WELLS FARGO & COMPANY,TX,76063,Consent not provided,Web,9/24/2016,Yes,Yes,Closed with explanation
2130411,9/24/2016,Mortgage,VA mortgage,Settlement process and costs,Yes,MIDFIRST BANK,TX,78201,Consent provided,Web,9/24/2016,Yes,No,Closed with explanation
2130250,9/24/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,WELLS FARGO & COMPANY,TX,76131,Consent provided,Web,9/24/2016,Yes,No,Closed with explanation
2129045,9/23/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,NATIONSTAR MORTGAGE LLC,TX,76502,Consent provided,Web,9/23/2016,Yes,No,Closed with explanation
2129290,9/23/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,NATIONSTAR MORTGAGE LLC,TX,76502,Consent provided,Web,9/23/2016,Yes,Yes,Closed with explanation
2128034,9/23/2016,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",Yes,"CITIBANK, N.A.",TX,78254,Consent provided,Web,9/23/2016,Yes,No,Closed with explanation
2128871,9/23/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,"LoanCare, LLC",TX,75115,Consent not provided,Web,10/4/2016,Yes,No,Closed with explanation
2128857,9/23/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,PNC Bank N.A.,TX,77075,Consent provided,Web,9/23/2016,Yes,No,Closed with explanation
2128061,9/23/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",Yes,WELLS FARGO & COMPANY,TX,75043,Consent provided,Web,9/23/2016,Yes,No,Closed with explanation
2127148,9/22/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,BBVA FINANCIAL CORPORATION,TX,78504,Consent provided,Web,9/22/2016,Yes,No,Closed with explanation
2127308,9/22/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,77388,Consent not provided,Web,9/22/2016,Yes,No,Closed with explanation
2125975,9/22/2016,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,Yes,UNITED SERVICES AUTOMOBILE ASSOCIATION,TX,77449,Consent provided,Web,9/23/2016,Yes,No,Closed with non-monetary relief
2126275,9/22/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,FIRST MORTGAGE COMPANY,TX,75752,Consent not provided,Web,9/22/2016,Yes,No,Closed with explanation
2125170,9/21/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",No,"PLANET HOME LENDING, LLC",TX,75040,Unknown,Phone,9/23/2016,Yes,No,Closed
2123830,9/21/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,"WESTERN UNION COMPANY, THE",TX,78028,Consent provided,Web,9/26/2016,Yes,No,Closed with explanation
2124308,9/21/2016,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,No,ASPIRE FINANCIAL INC.,TX,75002,Consent provided,Web,10/27/2016,Yes,No,Closed with explanation
2124412,9/21/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,NEW YORK COMMUNITY BANK,TX,77578,Unknown,Phone,9/21/2016,Yes,No,Closed with explanation
2118057,9/20/2016,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,No,"Rocket Mortgage, LLC",TX,76028,Consent provided,Web,9/20/2016,Yes,No,Closed with explanation
2122106,9/20/2016,Mortgage,Conventional fixed mortgage,Settlement process and costs,Yes,"CITIBANK, N.A.",TX,77070,Consent not provided,Web,9/20/2016,Yes,No,Closed with explanation
2122863,9/20/2016,Mortgage,VA mortgage,"Application, originator, mortgage broker",Yes,UNITED SERVICES AUTOMOBILE ASSOCIATION,TX,76087,Consent not provided,Web,9/20/2016,Yes,No,Closed with explanation
2121009,9/20/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",No,"PENNYMAC LOAN SERVICES, LLC.",TX,78248,Consent not provided,Web,9/21/2016,Yes,No,Closed with explanation
2121178,9/20/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,76016,Consent not provided,Web,9/20/2016,Yes,No,Closed with explanation
2122017,9/20/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,JPMORGAN CHASE & CO.,TX,77493,Consent provided,Web,9/20/2016,Yes,Yes,Closed with explanation
2122678,9/20/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Yes,RoundPoint Mortgage Servicing Corporation,TX,75035,Consent provided,Web,9/20/2016,Yes,Yes,Closed with explanation
2119459,9/19/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Yes,WELLS FARGO & COMPANY,TX,75009,Consent not provided,Web,9/19/2016,Yes,No,Closed with explanation
2119850,9/19/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,Ocwen Financial Corporation,TX,76244,Consent provided,Web,10/18/2016,Yes,No,Closed with explanation
2117733,9/19/2016,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",No,"PLANET HOME LENDING, LLC",TX,76502,Consent provided,Web,9/19/2016,Yes,No,Closed
2119490,9/19/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,"CITIBANK, N.A.",TX,75224,Consent provided,Web,9/19/2016,Yes,No,Closed with non-monetary relief
2117943,9/18/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,77040,Consent provided,Web,9/18/2016,Yes,No,Closed with explanation
2117468,9/18/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,RUSHMORE LOAN MANAGEMENT SERVICES LLC,TX,76017,Other,Web,9/20/2016,Yes,No,Closed with explanation
2117676,9/18/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,Ocwen Financial Corporation,TX,78520,Consent provided,Web,9/26/2016,Yes,Yes,Closed with explanation
2115063,9/16/2016,Mortgage,Conventional fixed mortgage,Settlement process and costs,Yes,"CITIBANK, N.A.",TX,75060,Consent provided,Web,9/16/2016,Yes,No,Closed with explanation
2117128,9/16/2016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Yes,Specialized Loan Servicing Holdings LLC,TX,77573,Consent provided,Web,9/16/2016,Yes,No,Closed with explanation
2113170,9/16/2016,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Yes,"CITIBANK, N.A.",TX,76108,Consent provided,Web,9/16/2016,Yes,No,Closed with explanation
2114746,9/15/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,JPMORGAN CHASE & CO.,TX,75098,Consent provided,Web,9/15/2016,Yes,No,Closed with explanation
2113155,9/15/2016,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",No,"CARRINGTON MORTGAGE SERVICES, LLC",TX,38134,Consent provided,Web,9/15/2016,Yes,No,Closed with explanation
2111204,9/14/2016,Mortgage,FHA mortgage,"Application, originator, mortgage broker",Yes,WELLS FARGO & COMPANY,TX,78231,Consent not provided,Web,9/14/2016,Yes,No,Closed with explanation
2112750,9/14/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,"CARRINGTON MORTGAGE SERVICES, LLC",TX,75002,Consent provided,Web,9/14/2016,Yes,No,Closed with explanation
2112241,9/14/2016,Mortgage,FHA mortgage,"Application, originator, mortgage broker",Yes,"HAMILTON GROUP FUNDING, INC.",TX,75252,Other,Web,9/14/2016,Yes,No,Closed with explanation
2108969,9/13/2016,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",No,NATIONSTAR MORTGAGE LLC,TX,76544,Consent not provided,Web,9/13/2016,Yes,No,Closed with explanation
2106992,9/13/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,76017,Consent provided,Web,9/13/2016,Yes,No,Closed with explanation
2110142,9/13/2016,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,Yes,"CARDINAL FINANCIAL COMPANY, LIMITED PARTNERSHIP",TX,75078,Consent provided,Web,9/16/2016,Yes,No,Closed with monetary relief
2108330,9/13/2016,Mortgage,FHA mortgage,Credit decision / Underwriting,Yes,WELLS FARGO & COMPANY,TX,78237,Consent provided,Web,9/13/2016,Yes,No,Closed with explanation
2105568,9/12/2016,Mortgage,Conventional fixed mortgage,Settlement process and costs,Yes,"Pacific Union Financial, LLC",TX,77459,Consent not provided,Web,9/12/2016,Yes,No,Closed with explanation
2106351,9/12/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,76001,Consent provided,Web,9/12/2016,Yes,No,Closed with explanation
2106433,9/12/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,77006,Consent not provided,Web,9/12/2016,Yes,Yes,Closed with monetary relief
2105499,9/11/2016,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",Yes,WELLS FARGO & COMPANY,TX,78108,Consent not provided,Web,9/13/2016,Yes,Yes,Closed with explanation
2105320,9/10/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,WELLS FARGO & COMPANY,TX,75134,Consent provided,Web,9/10/2016,Yes,No,Closed with explanation
2105228,9/10/2016,Mortgage,FHA mortgage,Settlement process and costs,Yes,"Global American Title Agency, Inc.",TX,75104,Consent provided,Web,10/17/2016,Yes,No,Closed with explanation
2105382,9/10/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,JPMORGAN CHASE & CO.,TX,77477,Consent provided,Web,9/10/2016,Yes,No,Closed with explanation
2103976,9/9/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,PROVIDENT FUNDING ASSOCIATES,TX,75013,Consent provided,Web,9/13/2016,Yes,Yes,Closed with explanation
2103340,9/9/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,"Caliber Home Loans, Inc.",TX,76065,Consent provided,Web,9/9/2016,Yes,Yes,Closed with explanation
2102158,9/9/2016,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Yes,U.S. BANCORP,TX,75104,Consent provided,Web,9/9/2016,Yes,No,Closed with explanation
2104296,9/9/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,U.S. BANCORP,TX,75115,Consent provided,Web,9/9/2016,Yes,No,Closed with explanation
2103792,9/9/2016,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",Yes,"SELECT PORTFOLIO SERVICING, INC.",TX,77450,Consent provided,Web,9/9/2016,Yes,No,Closed with explanation
2102315,9/8/2016,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,78610,Consent not provided,Web,9/8/2016,Yes,No,Closed with explanation
